WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
02-Feb-11,2277,1111087398,8,7,7,40.32,5.04,5.04,0,0,0
02-Feb-11,2277,2066200530,25,20,20,149.75,5.99,5.99,0,0,0
02-Feb-11,2277,2066200531,38,33,33,227.62,5.99,5.99,0,0,0
02-Feb-11,2277,7192100336,48,43,43,239.52,4.99,6.99,0,0,1
02-Feb-11,2277,7192100337,51,47,47,254.49,4.99,6.99,0,1,0
02-Feb-11,2277,7192100339,105,91,90,523.95,4.99,6.99,0,1,0
02-Feb-11,2277,7218063052,8,7,7,55.12,6.89,6.89,0,0,0
02-Feb-11,2277,7218063979,7,6,6,48.23,6.89,6.89,0,0,0
02-Feb-11,2277,7218063983,10,9,9,62.3,6.23,6.23,0,0,0
09-Feb-11,2277,1111087395,8,4,4,41.76,5.22,5.22,0,0,0
09-Feb-11,2277,1111087396,4,4,4,21.16,5.29,5.29,0,0,0
09-Feb-11,2277,1111087398,11,9,9,56.98,5.18,5.18,0,0,0
09-Feb-11,2277,2066200530,30,27,26,179.7,5.99,5.99,0,0,0
09-Feb-11,2277,2066200531,22,22,22,131.78,5.99,5.99,0,0,0
09-Feb-11,2277,7192100336,65,54,54,324.35,4.99,6.99,1,1,0
09-Feb-11,2277,7192100337,69,58,58,344.31,4.99,6.99,1,0,0
09-Feb-11,2277,7192100339,146,130,127,730,5,6.99,1,1,0
09-Feb-11,2277,7218063052,11,10,10,75.79,6.89,6.89,0,0,0
09-Feb-11,2277,7218063979,16,12,12,110.24,6.89,6.89,0,0,0
09-Feb-11,2277,7218063983,7,7,7,48.23,6.89,6.89,0,0,0
16-Feb-11,2277,1111087395,22,20,20,71.28,3.24,5.22,0,0,1
16-Feb-11,2277,1111087396,21,17,17,68.25,3.25,5.29,0,0,1
16-Feb-11,2277,1111087398,33,27,26,106.59,3.23,5.18,0,0,1
16-Feb-11,2277,2066200530,18,16,16,107.82,5.99,5.99,0,0,0
16-Feb-11,2277,2066200531,25,23,22,149.75,5.99,5.99,0,0,0
16-Feb-11,2277,7192100336,10,9,9,69.9,6.99,6.99,0,0,0
16-Feb-11,2277,7192100337,4,4,4,27.96,6.99,6.99,0,0,0
16-Feb-11,2277,7192100339,22,18,18,153.78,6.99,6.99,0,0,0
16-Feb-11,2277,7218063052,7,7,7,48.23,6.89,6.89,0,0,0
16-Feb-11,2277,7218063979,9,6,6,62.01,6.89,6.89,0,0,0
16-Feb-11,2277,7218063983,13,11,11,89.57,6.89,6.89,0,0,0
23-Feb-11,2277,1111087395,26,21,21,81.9,3.15,5.22,1,0,0
23-Feb-11,2277,1111087396,20,17,17,63.8,3.19,5.29,1,0,0
23-Feb-11,2277,1111087398,39,29,29,125.97,3.23,5.18,1,0,0
23-Feb-11,2277,2066200530,39,36,36,233.61,5.99,5.99,0,0,0
23-Feb-11,2277,2066200531,27,26,26,161.73,5.99,5.99,0,0,0
23-Feb-11,2277,7192100336,8,8,8,57.36,7.17,7.17,0,0,0
23-Feb-11,2277,7192100337,9,8,7,64.71,7.19,7.19,0,0,0
23-Feb-11,2277,7192100339,21,17,17,150.57,7.17,7.17,0,0,0
23-Feb-11,2277,7218063052,13,12,12,89.57,6.89,6.89,0,0,0
23-Feb-11,2277,7218063979,19,17,16,130.91,6.89,6.89,0,0,0
23-Feb-11,2277,7218063983,15,13,13,103.35,6.89,6.89,0,0,0
02-Mar-11,2277,1111087395,28,27,27,91.84,3.28,5.22,0,0,1
02-Mar-11,2277,1111087396,21,17,17,68.67,3.27,5.29,0,0,1
02-Mar-11,2277,1111087398,61,45,44,200.69,3.29,5.18,0,1,0
02-Mar-11,2277,2066200530,16,16,16,95.84,5.99,5.99,0,0,0
02-Mar-11,2277,2066200531,35,32,32,209.65,5.99,5.99,0,0,0
02-Mar-11,2277,2066200532,12,11,11,77.88,6.49,6.49,0,0,0
02-Mar-11,2277,7192100336,13,12,12,93.47,7.19,7.19,0,0,0
02-Mar-11,2277,7192100337,9,9,8,64.71,7.19,7.19,0,0,0
02-Mar-11,2277,7192100339,24,21,21,172.56,7.19,7.19,0,0,0
02-Mar-11,2277,7218063052,7,6,6,48.23,6.89,6.89,0,0,0
02-Mar-11,2277,7218063979,20,17,17,137.8,6.89,6.89,0,0,0
02-Mar-11,2277,7218063983,17,15,15,117.13,6.89,6.89,0,0,0
09-Mar-11,2277,1111087395,13,12,12,47.06,3.62,5.22,0,0,1
09-Mar-11,2277,1111087398,31,26,25,109.12,3.52,5.18,0,0,1
09-Mar-11,2277,2066200530,12,12,12,71.88,5.99,5.99,0,0,0
09-Mar-11,2277,2066200531,20,18,17,119.8,5.99,5.99,0,0,0
09-Mar-11,2277,2066200532,10,9,9,59.9,5.99,5.99,0,0,0
09-Mar-11,2277,7192100336,36,34,34,171.72,4.77,7.19,1,1,0
09-Mar-11,2277,7192100337,64,61,61,305.28,4.77,7.19,1,1,0
09-Mar-11,2277,7192100339,140,115,113,670.6,4.79,7.19,1,1,0
09-Mar-11,2277,7218063052,5,3,3,34.45,6.89,6.89,0,0,0
09-Mar-11,2277,7218063979,12,9,9,82.68,6.89,6.89,0,0,0
09-Mar-11,2277,7218063983,11,11,11,75.79,6.89,6.89,0,0,0
16-Mar-11,2277,1111087395,8,7,6,28.32,3.54,5.22,0,0,1
16-Mar-11,2277,1111087396,8,7,7,27.92,3.49,5.29,0,0,1
16-Mar-11,2277,1111087398,18,14,14,64.44,3.58,5.18,0,0,1
16-Mar-11,2277,2066200530,21,18,18,125.79,5.99,5.99,0,0,0
16-Mar-11,2277,2066200531,30,25,24,179.7,5.99,5.99,0,0,0
16-Mar-11,2277,2066200532,9,8,8,53.91,5.99,5.99,0,0,0
16-Mar-11,2277,7192100336,52,46,46,252.72,4.86,7.19,1,1,0
16-Mar-11,2277,7192100337,63,59,58,300.51,4.77,7.19,1,1,0
16-Mar-11,2277,7192100339,129,115,115,620.49,4.81,7.19,1,1,0
16-Mar-11,2277,7218063052,5,4,4,35.45,7.09,7.09,0,0,0
16-Mar-11,2277,7218063979,10,9,9,70.9,7.09,7.09,0,0,0
16-Mar-11,2277,7218063983,16,12,11,113.44,7.09,7.09,0,0,0
23-Mar-11,2277,1111087395,8,8,8,28.16,3.52,5.22,0,0,1
23-Mar-11,2277,1111087396,11,10,10,38.72,3.52,5.29,0,0,1
23-Mar-11,2277,1111087398,28,22,22,99.12,3.54,5.18,0,0,1
23-Mar-11,2277,2066200530,22,20,19,131.78,5.99,5.99,0,0,0
23-Mar-11,2277,2066200531,33,28,28,197.67,5.99,5.99,0,0,0
23-Mar-11,2277,2066200532,15,12,12,89.85,5.99,5.99,0,0,0
23-Mar-11,2277,7192100336,24,23,23,114.48,4.77,7.19,1,1,0
23-Mar-11,2277,7192100337,46,42,42,219.42,4.77,7.19,1,1,0
23-Mar-11,2277,7192100339,115,99,98,550.85,4.79,7.19,1,1,0
23-Mar-11,2277,7218063052,2,2,2,14.18,7.09,7.09,0,0,0
23-Mar-11,2277,7218063979,6,5,5,42.54,7.09,7.09,0,0,0
23-Mar-11,2277,7218063983,10,9,9,70.9,7.09,7.09,0,0,0
30-Mar-11,2277,1111087395,9,9,9,33.21,3.69,3.69,0,0,0
30-Mar-11,2277,1111087396,8,7,7,29.12,3.64,5.29,0,0,1
30-Mar-11,2277,1111087398,13,10,10,47.45,3.65,5.18,0,0,1
30-Mar-11,2277,2066200530,23,20,19,137.77,5.99,5.99,0,0,0
30-Mar-11,2277,2066200531,32,28,27,191.68,5.99,5.99,0,0,0
30-Mar-11,2277,2066200532,7,7,7,41.93,5.99,5.99,0,0,0
30-Mar-11,2277,7192100336,26,26,26,124.02,4.77,7.19,1,1,0
30-Mar-11,2277,7192100337,57,55,55,271.89,4.77,7.19,1,1,0
30-Mar-11,2277,7192100339,88,79,77,419.76,4.77,7.19,1,1,0
30-Mar-11,2277,7218063052,8,8,8,56.72,7.09,7.09,0,0,0
30-Mar-11,2277,7218063979,14,13,13,99.26,7.09,7.09,0,0,0
30-Mar-11,2277,7218063983,10,10,10,70.9,7.09,7.09,0,0,0
06-Apr-11,2277,1111087395,8,8,8,31.6,3.95,3.95,0,0,0
06-Apr-11,2277,1111087396,7,5,5,27.23,3.89,3.89,0,0,0
06-Apr-11,2277,1111087398,19,15,15,75.43,3.97,3.97,0,0,0
06-Apr-11,2277,2066200530,19,17,17,113.81,5.99,5.99,0,0,0
06-Apr-11,2277,2066200531,34,28,28,204.68,6.02,6.02,0,0,0
06-Apr-11,2277,2066200532,12,12,12,71.88,5.99,5.99,0,0,0
06-Apr-11,2277,7192100336,6,5,5,43.14,7.19,7.19,0,1,0
06-Apr-11,2277,7192100337,11,10,10,79.09,7.19,7.19,0,1,0
06-Apr-11,2277,7192100339,24,20,20,170.16,7.09,7.09,0,0,0
06-Apr-11,2277,7218063052,10,10,10,70.9,7.09,7.09,0,0,0
06-Apr-11,2277,7218063979,10,9,9,70.9,7.09,7.09,0,0,0
06-Apr-11,2277,7218063983,9,8,8,63.81,7.09,7.09,0,0,0
13-Apr-11,2277,1111087395,11,9,9,44,4,4,0,0,0
13-Apr-11,2277,1111087396,7,6,6,27.02,3.86,3.86,0,0,0
13-Apr-11,2277,1111087398,31,25,25,124,4,4,0,0,0
13-Apr-11,2277,2066200530,26,23,23,155.74,5.99,5.99,0,0,0
13-Apr-11,2277,2066200531,35,29,29,209.65,5.99,5.99,0,0,0
13-Apr-11,2277,2066200532,12,12,12,71.88,5.99,5.99,0,0,0
13-Apr-11,2277,7192100336,2,2,2,14.38,7.19,7.19,0,0,0
13-Apr-11,2277,7192100337,15,14,14,107.85,7.19,7.19,0,0,0
13-Apr-11,2277,7192100339,16,15,15,115.04,7.19,7.19,0,0,0
13-Apr-11,2277,7218063052,3,3,3,21.27,7.09,7.09,0,0,0
13-Apr-11,2277,7218063979,10,10,10,70.9,7.09,7.09,0,0,0
13-Apr-11,2277,7218063983,12,12,12,85.08,7.09,7.09,0,0,0
20-Apr-11,2277,1111087395,1,1,1,4,4,4,0,0,0
20-Apr-11,2277,1111087396,3,2,2,11.7,3.9,3.9,0,0,0
20-Apr-11,2277,1111087398,30,23,23,117.9,3.93,3.93,0,0,0
20-Apr-11,2277,2066200530,10,8,8,59.9,5.99,5.99,0,0,0
20-Apr-11,2277,2066200531,13,10,10,77.87,5.99,5.99,0,0,0
20-Apr-11,2277,2066200532,3,3,3,17.97,5.99,5.99,0,0,0
20-Apr-11,2277,7192100336,4,4,4,28.76,7.19,7.19,0,0,0
20-Apr-11,2277,7192100337,9,9,9,64.71,7.19,7.19,0,0,0
20-Apr-11,2277,7192100339,26,24,24,186.94,7.19,7.19,0,0,0
20-Apr-11,2277,7218063052,9,9,9,63.81,7.09,7.09,0,0,0
20-Apr-11,2277,7218063979,17,17,17,120.53,7.09,7.09,0,0,0
20-Apr-11,2277,7218063983,13,12,12,92.17,7.09,7.09,0,0,0
27-Apr-11,2277,1111087395,10,9,9,39.2,3.92,3.92,0,0,0
27-Apr-11,2277,1111087396,7,7,7,28,4,4,0,0,0
27-Apr-11,2277,1111087398,26,17,17,103.48,3.98,3.98,0,0,0
27-Apr-11,2277,2066200530,24,21,20,143.76,5.99,5.99,0,0,0
27-Apr-11,2277,2066200531,32,28,28,191.68,5.99,5.99,0,0,0
27-Apr-11,2277,2066200532,4,4,4,23.96,5.99,5.99,0,0,0
27-Apr-11,2277,7192100336,3,3,3,21.57,7.19,7.19,0,0,0
27-Apr-11,2277,7192100337,18,17,16,129.42,7.19,7.19,0,0,0
27-Apr-11,2277,7192100339,25,23,23,179.75,7.19,7.19,0,0,0
27-Apr-11,2277,7218063052,10,10,10,70.9,7.09,7.09,0,0,0
27-Apr-11,2277,7218063979,10,10,10,70.9,7.09,7.09,0,0,0
27-Apr-11,2277,7218063983,10,10,10,70.9,7.09,7.09,0,0,0
04-May-11,2277,1111087395,17,11,11,56.1,3.3,3.92,1,0,0
04-May-11,2277,1111087396,14,10,10,46.76,3.34,4,1,0,0
04-May-11,2277,1111087398,21,14,14,69.09,3.29,3.98,1,0,0
04-May-11,2277,2066200530,24,19,19,143.76,5.99,5.99,0,0,0
04-May-11,2277,2066200531,23,20,20,137.77,5.99,5.99,0,0,0
04-May-11,2277,2066200532,3,3,3,17.97,5.99,5.99,0,0,0
04-May-11,2277,7192100336,39,35,35,195,5,7.19,1,1,0
04-May-11,2277,7192100337,54,47,46,270,5,7.19,1,1,0
04-May-11,2277,7192100339,114,87,86,570,5,7.19,1,1,0
04-May-11,2277,7218063052,5,5,5,35.45,7.09,7.09,0,0,0
04-May-11,2277,7218063979,14,12,12,99.26,7.09,7.09,0,0,0
04-May-11,2277,7218063983,10,9,9,70.9,7.09,7.09,0,0,0
11-May-11,2277,1111087395,2,2,2,9.98,4.99,4.99,0,0,0
11-May-11,2277,1111087396,6,6,6,28.74,4.79,4.79,0,0,0
11-May-11,2277,1111087398,5,4,4,25.4,5.08,5.08,0,0,0
11-May-11,2277,2066200530,20,18,18,119.8,5.99,5.99,0,0,0
11-May-11,2277,2066200531,26,19,19,155.74,5.99,5.99,0,0,0
11-May-11,2277,2066200532,8,7,7,47.92,5.99,5.99,0,0,0
11-May-11,2277,7192100336,8,8,8,53.2,6.65,6.65,0,0,0
11-May-11,2277,7192100337,8,7,7,55.12,6.89,6.89,0,0,0
11-May-11,2277,7192100339,30,27,27,206.7,6.89,6.89,0,0,0
11-May-11,2277,7218063052,94,73,73,444.62,4.73,7.09,1,0,0
11-May-11,2277,7218063979,81,71,71,385.56,4.76,7.09,1,0,0
11-May-11,2277,7218063983,60,54,53,284.4,4.74,7.09,1,0,0
18-May-11,2277,1111087395,6,4,4,31.74,5.29,5.29,0,0,0
18-May-11,2277,1111087396,6,4,4,30.66,5.11,5.11,0,0,0
18-May-11,2277,1111087398,10,10,10,52.4,5.24,5.24,0,0,0
18-May-11,2277,2066200530,22,20,20,131.78,5.99,5.99,0,0,0
18-May-11,2277,2066200531,20,17,17,119.8,5.99,5.99,0,0,0
18-May-11,2277,2066200532,12,11,11,71.88,5.99,5.99,0,0,0
18-May-11,2277,7192100336,6,6,6,41.34,6.89,6.89,0,0,0
18-May-11,2277,7192100337,13,13,13,89.57,6.89,6.89,0,0,0
18-May-11,2277,7192100339,28,25,24,192.92,6.89,6.89,0,0,0
18-May-11,2277,7218063052,85,64,62,396.95,4.67,7.09,1,1,0
18-May-11,2277,7218063979,79,68,68,374.46,4.74,7.09,1,0,0
18-May-11,2277,7218063983,64,52,51,306.56,4.79,7.09,1,0,0
25-May-11,2277,1111087395,5,5,5,20,4,5.29,0,0,1
25-May-11,2277,1111087396,9,7,6,34.56,3.84,5.11,0,0,1
25-May-11,2277,1111087398,14,7,7,55.16,3.94,5.24,0,0,1
25-May-11,2277,2066200530,18,16,14,107.82,5.99,5.99,0,0,0
25-May-11,2277,2066200531,10,8,8,59.9,5.99,5.99,0,0,0
25-May-11,2277,2066200532,12,11,11,72.36,6.03,6.03,0,0,0
25-May-11,2277,7192100336,8,8,6,52.72,6.59,6.59,0,0,0
25-May-11,2277,7192100337,13,13,12,85.67,6.59,6.59,0,0,0
25-May-11,2277,7192100339,33,28,27,217.8,6.6,6.6,0,0,0
25-May-11,2277,7218063052,4,4,4,28.36,7.09,7.09,0,0,0
25-May-11,2277,7218063979,10,10,10,70.9,7.09,7.09,0,0,0
25-May-11,2277,7218063983,4,4,4,28.36,7.09,7.09,0,0,0
01-Jun-11,2277,1111087395,12,11,11,47.64,3.97,5.29,0,0,1
01-Jun-11,2277,1111087396,11,10,10,44,4,5.11,0,0,1
01-Jun-11,2277,1111087398,16,11,11,64,4,5.24,0,0,1
01-Jun-11,2277,2066200530,10,10,10,59.9,5.99,5.99,0,0,0
01-Jun-11,2277,2066200531,11,10,10,65.89,5.99,5.99,0,0,0
01-Jun-11,2277,2066200532,9,9,9,53.91,5.99,5.99,0,0,0
01-Jun-11,2277,7192100336,2,2,2,13.18,6.59,6.59,0,0,0
01-Jun-11,2277,7192100337,12,11,11,79.08,6.59,6.59,0,0,0
01-Jun-11,2277,7192100339,36,29,29,237.24,6.59,6.59,0,0,0
01-Jun-11,2277,7218063052,7,7,7,49.63,7.09,7.09,0,0,0
01-Jun-11,2277,7218063979,7,6,6,49.63,7.09,7.09,0,0,0
01-Jun-11,2277,7218063983,9,9,8,63.81,7.09,7.09,0,0,0
08-Jun-11,2277,1111087395,9,9,9,36,4,5.29,0,0,1
08-Jun-11,2277,1111087396,11,10,10,44,4,5.11,0,0,1
08-Jun-11,2277,1111087398,26,21,21,103.22,3.97,5.24,0,0,1
08-Jun-11,2277,2066200530,10,9,9,64.4,6.44,6.44,0,0,0
08-Jun-11,2277,2066200531,20,16,16,128.8,6.44,6.44,0,0,0
08-Jun-11,2277,2066200532,7,7,7,44.94,6.42,6.42,0,0,0
08-Jun-11,2277,7192100336,14,14,14,82.46,5.89,6.59,1,1,0
08-Jun-11,2277,7192100337,26,25,25,152.36,5.86,6.59,1,1,0
08-Jun-11,2277,7192100339,66,61,60,386.1,5.85,6.59,1,1,0
08-Jun-11,2277,7218063052,7,6,6,49.63,7.09,7.09,0,0,0
08-Jun-11,2277,7218063979,7,6,6,49.63,7.09,7.09,0,0,0
08-Jun-11,2277,7218063983,4,4,4,28.36,7.09,7.09,0,0,0
15-Jun-11,2277,1111087395,9,8,8,35.19,3.91,5.29,0,0,1
15-Jun-11,2277,1111087396,6,5,5,24,4,5.11,0,0,1
15-Jun-11,2277,1111087398,29,23,23,115.13,3.97,5.24,0,0,1
15-Jun-11,2277,2066200530,22,19,19,142.78,6.49,6.49,0,0,0
15-Jun-11,2277,2066200531,5,5,5,32.45,6.49,6.49,0,0,0
15-Jun-11,2277,2066200532,7,7,7,45.43,6.49,6.49,0,0,0
15-Jun-11,2277,7192100336,14,14,14,80.78,5.77,6.59,1,1,0
15-Jun-11,2277,7192100337,27,26,26,156.6,5.8,6.59,1,0,0
15-Jun-11,2277,7192100339,91,83,83,525.07,5.77,6.59,1,1,0
15-Jun-11,2277,7218063052,10,9,9,70.9,7.09,7.09,0,0,0
15-Jun-11,2277,7218063979,8,7,7,56.72,7.09,7.09,0,0,0
15-Jun-11,2277,7218063983,8,8,8,56.72,7.09,7.09,0,0,0
22-Jun-11,2277,1111087395,9,8,8,35.64,3.96,5.29,0,0,1
22-Jun-11,2277,1111087396,11,10,10,44,4,5.11,0,0,1
22-Jun-11,2277,1111087398,17,14,14,68,4,5.24,0,0,1
22-Jun-11,2277,2066200530,12,12,11,77.88,6.49,6.49,0,0,0
22-Jun-11,2277,2066200531,15,13,12,97.35,6.49,6.49,0,0,0
22-Jun-11,2277,2066200532,9,9,8,58.41,6.49,6.49,0,0,0
22-Jun-11,2277,7192100336,9,9,9,58.5,6.5,6.5,0,0,0
22-Jun-11,2277,7192100337,18,18,18,117.72,6.54,6.54,0,0,0
22-Jun-11,2277,7192100339,47,35,35,307.85,6.55,6.55,0,0,0
22-Jun-11,2277,7218063052,12,10,10,85.08,7.09,7.09,0,0,0
22-Jun-11,2277,7218063979,7,7,6,49.63,7.09,7.09,0,0,0
22-Jun-11,2277,7218063983,8,8,8,56.72,7.09,7.09,0,0,0
29-Jun-11,2277,1111087395,21,20,20,72.87,3.47,5.29,1,0,0
29-Jun-11,2277,1111087396,25,24,24,86.75,3.47,5.11,1,1,0
29-Jun-11,2277,1111087398,43,38,38,149.21,3.47,5.24,1,0,0
29-Jun-11,2277,2066200530,31,28,28,139.19,4.49,6.49,0,1,0
29-Jun-11,2277,2066200531,39,31,31,175.11,4.49,6.49,0,1,0
29-Jun-11,2277,2066200532,17,15,15,78.37,4.61,6.49,0,0,1
29-Jun-11,2277,7192100336,6,6,6,39.54,6.59,6.59,0,0,0
29-Jun-11,2277,7192100337,8,8,7,52.72,6.59,6.59,0,0,0
29-Jun-11,2277,7192100339,37,35,34,243.83,6.59,6.59,0,0,0
29-Jun-11,2277,7218063052,11,11,11,81.29,7.39,7.39,0,0,0
29-Jun-11,2277,7218063979,12,10,10,88.68,7.39,7.39,0,0,0
29-Jun-11,2277,7218063983,6,5,5,44.34,7.39,7.39,0,0,0
06-Jul-11,2277,1111087395,11,10,10,38.06,3.46,5.29,0,0,1
06-Jul-11,2277,1111087396,13,12,12,45.37,3.49,5.11,0,0,1
06-Jul-11,2277,1111087398,27,22,22,92.88,3.44,5.24,0,0,1
06-Jul-11,2277,2066200530,42,37,36,188.58,4.49,6.49,1,1,0
06-Jul-11,2277,2066200531,34,29,28,152.66,4.49,6.49,1,1,0
06-Jul-11,2277,2066200532,13,13,13,58.37,4.49,6.49,1,0,0
06-Jul-11,2277,7192100336,34,30,29,169.66,4.99,6.59,1,1,0
06-Jul-11,2277,7192100337,54,51,50,269.46,4.99,6.59,1,1,0
06-Jul-11,2277,7192100339,99,77,74,498.96,5.04,6.59,1,1,0
06-Jul-11,2277,7218063052,10,8,8,74.9,7.49,7.49,0,0,0
06-Jul-11,2277,7218063979,9,9,9,67.32,7.48,7.48,0,0,0
06-Jul-11,2277,7218063983,5,4,4,37.45,7.49,7.49,0,0,0
13-Jul-11,2277,1111087395,25,23,23,86.25,3.45,3.45,0,0,0
13-Jul-11,2277,1111087396,17,14,14,58.65,3.45,3.45,0,0,0
13-Jul-11,2277,1111087398,39,33,33,134.16,3.44,3.44,0,0,0
13-Jul-11,2277,2066200530,52,48,48,235.56,4.53,6.49,1,1,0
13-Jul-11,2277,2066200531,20,16,15,89.8,4.49,6.49,1,1,0
13-Jul-11,2277,2066200532,17,16,16,76.33,4.49,6.49,1,0,0
13-Jul-11,2277,7192100336,41,38,37,207.87,5.07,6.59,1,1,0
13-Jul-11,2277,7192100337,30,28,28,149.7,4.99,6.59,1,0,0
13-Jul-11,2277,7192100339,80,69,69,399.2,4.99,6.59,1,0,0
13-Jul-11,2277,7218063052,2,2,2,14.98,7.49,7.49,0,0,0
13-Jul-11,2277,7218063979,8,7,7,59.92,7.49,7.49,0,0,0
13-Jul-11,2277,7218063983,7,6,6,52.43,7.49,7.49,0,0,0
20-Jul-11,2277,1111087395,15,12,12,51.6,3.44,3.45,0,1,0
20-Jul-11,2277,1111087396,16,15,15,55.52,3.47,3.45,0,1,0
20-Jul-11,2277,1111087398,35,31,30,121.1,3.46,3.46,0,0,0
20-Jul-11,2277,2066200530,46,40,39,206.54,4.49,6.49,0,0,1
20-Jul-11,2277,2066200531,38,30,29,170.62,4.49,6.49,0,1,0
20-Jul-11,2277,2066200532,11,11,11,49.39,4.49,6.49,0,0,1
20-Jul-11,2277,7192100336,9,9,9,59.31,6.59,6.59,0,0,0
20-Jul-11,2277,7192100337,9,8,8,57.69,6.41,6.41,0,0,0
20-Jul-11,2277,7192100339,19,17,17,123.69,6.51,6.51,0,0,0
20-Jul-11,2277,7218063052,6,6,6,44.94,7.49,7.49,0,0,0
20-Jul-11,2277,7218063979,12,10,10,89.88,7.49,7.49,0,0,0
20-Jul-11,2277,7218063983,7,6,6,52.43,7.49,7.49,0,0,0
27-Jul-11,2277,1111087395,15,14,14,59.55,3.97,3.97,0,0,0
27-Jul-11,2277,1111087396,18,17,17,71.46,3.97,3.97,0,0,0
27-Jul-11,2277,1111087398,19,14,14,74.48,3.92,3.92,0,0,0
27-Jul-11,2277,2066200530,15,15,15,89.85,5.99,5.99,0,0,0
27-Jul-11,2277,2066200531,26,19,19,155.74,5.99,5.99,0,0,0
27-Jul-11,2277,2066200532,6,6,6,35.94,5.99,5.99,0,0,0
27-Jul-11,2277,7192100336,3,3,3,19.77,6.59,6.59,0,0,0
27-Jul-11,2277,7192100337,7,6,6,46.13,6.59,6.59,0,0,0
27-Jul-11,2277,7192100339,22,18,18,144.98,6.59,6.59,0,0,0
27-Jul-11,2277,7218063052,44,39,39,219.56,4.99,7.49,1,0,0
27-Jul-11,2277,7218063979,51,43,40,254.49,4.99,7.49,1,1,0
27-Jul-11,2277,7218063983,48,42,40,241.92,5.04,7.49,1,1,0
03-Aug-11,2277,1111087395,6,5,5,24,4,4,0,0,0
03-Aug-11,2277,1111087396,15,9,9,60,4,4,0,0,0
03-Aug-11,2277,1111087398,32,26,26,127.68,3.99,3.99,0,0,0
03-Aug-11,2277,2066200530,16,14,14,95.84,5.99,5.99,0,0,0
03-Aug-11,2277,2066200531,16,14,14,95.84,5.99,5.99,0,0,0
03-Aug-11,2277,2066200532,7,7,7,41.93,5.99,5.99,0,0,0
03-Aug-11,2277,7192100336,11,11,11,62.04,5.64,6.59,0,0,1
03-Aug-11,2277,7192100337,11,10,10,62.04,5.64,6.59,0,0,1
03-Aug-11,2277,7192100339,38,31,31,214.32,5.64,6.59,0,0,1
03-Aug-11,2277,7218063052,35,34,34,174.65,4.99,7.49,1,1,0
03-Aug-11,2277,7218063979,43,35,35,214.57,4.99,7.49,1,1,0
03-Aug-11,2277,7218063983,35,32,32,174.65,4.99,7.49,1,1,0
10-Aug-11,2277,1111087395,13,12,12,51.22,3.94,3.94,0,0,0
10-Aug-11,2277,1111087396,17,15,15,68,4,4,0,0,0
10-Aug-11,2277,1111087398,18,17,17,70.2,3.9,3.9,0,0,0
10-Aug-11,2277,2066200530,25,22,22,150.25,6.01,6.01,0,0,0
10-Aug-11,2277,2066200531,19,16,15,113.81,5.99,5.99,0,0,0
10-Aug-11,2277,2066200532,8,6,6,47.92,5.99,5.99,0,0,0
10-Aug-11,2277,7192100336,22,20,20,124.08,5.64,6.59,1,1,0
10-Aug-11,2277,7192100337,27,26,26,152.28,5.64,6.59,1,0,0
10-Aug-11,2277,7192100339,75,65,64,423,5.64,6.59,1,1,0
10-Aug-11,2277,7218063052,8,8,8,57.44,7.18,7.18,0,0,0
10-Aug-11,2277,7218063979,9,9,9,64.89,7.21,7.21,0,0,0
10-Aug-11,2277,7218063983,8,7,5,59.92,7.49,7.49,0,0,0
17-Aug-11,2277,1111087395,10,9,9,39.4,3.94,3.94,0,0,0
17-Aug-11,2277,1111087396,12,11,11,47.04,3.92,3.92,0,0,0
17-Aug-11,2277,1111087398,28,23,23,110.6,3.95,3.95,0,0,0
17-Aug-11,2277,2066200530,18,18,18,108.36,6.02,6.02,0,0,0
17-Aug-11,2277,2066200531,16,14,14,95.84,5.99,5.99,0,0,0
17-Aug-11,2277,2066200532,13,12,12,77.87,5.99,5.99,0,0,0
17-Aug-11,2277,7192100336,14,14,14,78.96,5.64,6.59,1,1,0
17-Aug-11,2277,7192100337,28,26,26,157.92,5.64,6.59,1,0,0
17-Aug-11,2277,7192100339,81,74,73,456.84,5.64,6.59,1,0,0
17-Aug-11,2277,7218063052,6,6,6,44.94,7.49,7.49,0,0,0
17-Aug-11,2277,7218063979,6,5,5,44.94,7.49,7.21,0,1,0
17-Aug-11,2277,7218063983,4,4,4,29.96,7.49,7.49,0,1,0
24-Aug-11,2277,1111087395,9,8,8,35.01,3.89,3.89,0,0,0
24-Aug-11,2277,1111087396,12,11,11,48,4,4,0,0,0
24-Aug-11,2277,1111087398,18,16,16,70.92,3.94,3.94,0,0,0
24-Aug-11,2277,2066200530,14,13,12,90.3,6.45,6.45,0,0,0
24-Aug-11,2277,2066200531,19,16,15,123.31,6.49,6.49,0,0,0
24-Aug-11,2277,2066200532,10,9,9,64.9,6.49,6.49,0,0,0
24-Aug-11,2277,7192100336,10,9,9,56.4,5.64,6.59,0,0,1
24-Aug-11,2277,7192100337,14,14,14,78.96,5.64,6.59,0,0,1
24-Aug-11,2277,7192100339,54,51,51,304.56,5.64,6.59,0,0,1
24-Aug-11,2277,7218063052,5,5,5,37.45,7.49,7.49,0,0,0
24-Aug-11,2277,7218063979,9,7,7,67.41,7.49,7.49,0,0,0
